,month,year,region,id,count,title,rank,date,artist,url
23663,8,2021,United States,3Vi5XqYrmQgOYBajMWSvCi,28,Need To Know,8,2021-08-01,Doja Cat,https://open.spotify.com/track/3Vi5XqYrmQgOYBajMWSvCi
23691,8,2021,United States,4RVwu0g32PAqgUiJoXsdF8,28,Happier Than Ever,3,2021-08-01,Billie Eilish,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8
23719,9,2021,Canada,0k1WUmIRnG3xU6fvvDVfRG,28,Way 2 Sexy (with Future & Young Thug),4,2021-09-03,Drake,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
23747,9,2021,Canada,2BcMwX1MPV6ZHP4tUT9uq6,28,Knife Talk (with 21 Savage ft. Project Pat),10,2021-09-03,Drake,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
23775,9,2021,Canada,40iJIUlhi6renaREYGeIDS,28,Fair Trade (with Travis Scott),1,2021-09-03,Drake,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
23803,9,2021,Canada,5PjdY0CKGZdEuoNab3yDmX,28,STAY (with Justin Bieber),1,2021-09-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
23831,9,2021,Canada,6PQ88X9TkUIAUIZJHW2upE,25,Bad Habits,5,2021-09-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
23856,9,2021,United Kingdom,5PjdY0CKGZdEuoNab3yDmX,29,STAY (with Justin Bieber),1,2021-09-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
23885,9,2021,United Kingdom,6PQ88X9TkUIAUIZJHW2upE,29,Bad Habits,2,2021-09-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
23914,9,2021,United Kingdom,37Nqx7iavZpotJSDXZWbJ3,28,Girls Want Girls (with Lil Baby),1,2021-09-03,Drake,https://open.spotify.com/track/37Nqx7iavZpotJSDXZWbJ3
23942,9,2021,United Kingdom,4ZtFanR9U6ndgddUvNcjcG,28,good 4 u,4,2021-09-01,Olivia Rodrigo,https://open.spotify.com/track/4ZtFanR9U6ndgddUvNcjcG
23970,9,2021,United Kingdom,02MWAaffLxlfxAUY7c5dvx,23,Heat Waves,8,2021-09-02,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
23993,9,2021,United States,0k1WUmIRnG3xU6fvvDVfRG,28,Way 2 Sexy (with Future & Young Thug),5,2021-09-03,Drake,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
24021,9,2021,United States,2BcMwX1MPV6ZHP4tUT9uq6,28,Knife Talk (with 21 Savage ft. Project Pat),9,2021-09-03,Drake,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
24049,9,2021,United States,40iJIUlhi6renaREYGeIDS,28,Fair Trade (with Travis Scott),3,2021-09-03,Drake,https://open.spotify.com/track/40iJIUlhi6renaREYGeIDS
24077,9,2021,United States,5PjdY0CKGZdEuoNab3yDmX,28,STAY (with Justin Bieber),2,2021-09-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24105,9,2021,United States,02MWAaffLxlfxAUY7c5dvx,24,Heat Waves,9,2021-09-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
24129,10,2021,Canada,02MWAaffLxlfxAUY7c5dvx,31,Heat Waves,5,2021-10-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
24160,10,2021,Canada,5PjdY0CKGZdEuoNab3yDmX,31,STAY (with Justin Bieber),1,2021-10-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24191,10,2021,Canada,5Z9KJZvQzH6PFmb8SNkxuk,31,INDUSTRY BABY (feat. Jack Harlow),2,2021-10-01,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
24222,10,2021,Canada,2BcMwX1MPV6ZHP4tUT9uq6,30,Knife Talk (with 21 Savage ft. Project Pat),3,2021-10-01,Drake,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
24252,10,2021,Canada,0e8nrvls4Qqv5Rfa2UhqmO,28,THATS WHAT I WANT,7,2021-10-01,Lil Nas X,https://open.spotify.com/track/0e8nrvls4Qqv5Rfa2UhqmO
24280,10,2021,United Kingdom,02MWAaffLxlfxAUY7c5dvx,31,Heat Waves,7,2021-10-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
24311,10,2021,United Kingdom,4PYfFHKfjYz6dwAtZhBy1z,31,Obsessed With You,5,2021-10-01,Central Cee,https://open.spotify.com/track/4PYfFHKfjYz6dwAtZhBy1z
24342,10,2021,United Kingdom,5PjdY0CKGZdEuoNab3yDmX,31,STAY (with Justin Bieber),2,2021-10-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24373,10,2021,United Kingdom,5Z9KJZvQzH6PFmb8SNkxuk,30,INDUSTRY BABY (feat. Jack Harlow),6,2021-10-01,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
24403,10,2021,United Kingdom,6PQ88X9TkUIAUIZJHW2upE,28,Bad Habits,3,2021-10-01,Ed Sheeran,https://open.spotify.com/track/6PQ88X9TkUIAUIZJHW2upE
24431,10,2021,United States,02MWAaffLxlfxAUY7c5dvx,31,Heat Waves,5,2021-10-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
24462,10,2021,United States,0k1WUmIRnG3xU6fvvDVfRG,31,Way 2 Sexy (with Future & Young Thug),4,2021-10-01,Drake,https://open.spotify.com/track/0k1WUmIRnG3xU6fvvDVfRG
24493,10,2021,United States,2BcMwX1MPV6ZHP4tUT9uq6,31,Knife Talk (with 21 Savage ft. Project Pat),3,2021-10-01,Drake,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6
24524,10,2021,United States,5PjdY0CKGZdEuoNab3yDmX,31,STAY (with Justin Bieber),2,2021-10-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24555,10,2021,United States,5Z9KJZvQzH6PFmb8SNkxuk,31,INDUSTRY BABY (feat. Jack Harlow),1,2021-10-01,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
24586,11,2021,Canada,5Z9KJZvQzH6PFmb8SNkxuk,30,INDUSTRY BABY (feat. Jack Harlow),2,2021-11-01,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
24616,11,2021,Canada,5PjdY0CKGZdEuoNab3yDmX,28,STAY (with Justin Bieber),4,2021-11-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24644,11,2021,Canada,7rglLriMNBPAyuJOMGwi39,28,Cold Heart - PNAU Remix,7,2021-11-01,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
24672,11,2021,Canada,02MWAaffLxlfxAUY7c5dvx,25,Heat Waves,6,2021-11-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
24697,11,2021,Canada,50nfwKoDiSYg8zOCREWAm5,25,Shivers,3,2021-11-01,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
24722,11,2021,United Kingdom,50nfwKoDiSYg8zOCREWAm5,29,Shivers,2,2021-11-01,Ed Sheeran,https://open.spotify.com/track/50nfwKoDiSYg8zOCREWAm5
24751,11,2021,United Kingdom,7rglLriMNBPAyuJOMGwi39,26,Cold Heart - PNAU Remix,4,2021-11-01,"Elton John, Dua Lipa",https://open.spotify.com/track/7rglLriMNBPAyuJOMGwi39
24777,11,2021,United Kingdom,3rmo8F54jFF8OgYsqTxm5d,20,Bad Habits,3,2021-11-01,Ed Sheeran,https://open.spotify.com/track/3rmo8F54jFF8OgYsqTxm5d
24797,11,2021,United Kingdom,0gplL1WMoJ6iYaPgMCL0gX,18,Easy On Me,1,2021-11-01,Adele,https://open.spotify.com/track/0gplL1WMoJ6iYaPgMCL0gX
24815,11,2021,United Kingdom,5PjdY0CKGZdEuoNab3yDmX,18,STAY (with Justin Bieber),6,2021-11-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24833,11,2021,United States,5Z9KJZvQzH6PFmb8SNkxuk,28,INDUSTRY BABY (feat. Jack Harlow),2,2021-11-01,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
24861,11,2021,United States,5PjdY0CKGZdEuoNab3yDmX,25,STAY (with Justin Bieber),3,2021-11-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24886,11,2021,United States,02MWAaffLxlfxAUY7c5dvx,23,Heat Waves,4,2021-11-01,Glass Animals,https://open.spotify.com/track/02MWAaffLxlfxAUY7c5dvx
24909,11,2021,United States,5enxwA8aAbwZbf5qCHORXi,19,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),1,2021-11-12,Taylor Swift,https://open.spotify.com/track/5enxwA8aAbwZbf5qCHORXi
24928,11,2021,United States,7sMBvZCSUl99bJLXZaLa0b,17,Smokin Out The Window,6,2021-11-12,"Bruno Mars, Anderson .Paak, Silk Sonic",https://open.spotify.com/track/7sMBvZCSUl99bJLXZaLa0b
24945,12,2021,Canada,0bYg9bo50gSsH3LtXe2SQn,15,All I Want for Christmas Is You,7,2021-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
24960,12,2021,Canada,2EjXfH91m7f8HiJN1yQg97,15,Rockin' Around The Christmas Tree,10,2021-12-01,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
24975,12,2021,Canada,5PjdY0CKGZdEuoNab3yDmX,15,STAY (with Justin Bieber),2,2021-12-01,The Kid LAROI,https://open.spotify.com/track/5PjdY0CKGZdEuoNab3yDmX
24990,12,2021,Canada,5Z9KJZvQzH6PFmb8SNkxuk,15,INDUSTRY BABY (feat. Jack Harlow),3,2021-12-01,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
25005,12,2021,Canada,46IZ0fSY2mpAiktS3KOqds,14,Easy On Me,1,2021-12-01,Adele,https://open.spotify.com/track/46IZ0fSY2mpAiktS3KOqds
25019,12,2021,United Kingdom,0bYg9bo50gSsH3LtXe2SQn,7,All I Want for Christmas Is You,1,2021-12-01,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
25026,12,2021,United Kingdom,0lLdorYw7lVrJydTINhWdI,7,It's Beginning to Look a Lot like Christmas,4,2021-12-01,Michael Bublé,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI
25033,12,2021,United Kingdom,2EjXfH91m7f8HiJN1yQg97,7,Rockin' Around The Christmas Tree,6,2021-12-01,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
25040,12,2021,United Kingdom,2FRnf9qhLbvw8fu4IBXx78,7,Last Christmas,3,2021-12-01,Wham!,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
25047,12,2021,United Kingdom,2TE4xW3ImvpltVU0cPcKUn,7,Merry Christmas Everyone,7,2021-12-01,Shakin' Stevens,https://open.spotify.com/track/2TE4xW3ImvpltVU0cPcKUn
25054,12,2021,United States,0bYg9bo50gSsH3LtXe2SQn,24,All I Want for Christmas Is You,9,2021-12-03,Mariah Carey,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn
25078,12,2021,United States,2EjXfH91m7f8HiJN1yQg97,24,Rockin' Around The Christmas Tree,8,2021-12-03,Brenda Lee,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
25102,12,2021,United States,5Z9KJZvQzH6PFmb8SNkxuk,22,INDUSTRY BABY (feat. Jack Harlow),2,2021-12-03,Lil Nas X,https://open.spotify.com/track/5Z9KJZvQzH6PFmb8SNkxuk
25124,12,2021,United States,7vQbuQcyTflfCIOu3Uzzya,22,Jingle Bell Rock,4,2021-12-04,Bobby Helms,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya
25146,12,2021,United States,1IcR6RlgvDczfvoWJSSY2A,19,It's the Most Wonderful Time of the Year,9,2021-12-04,Andy Williams,https://open.spotify.com/track/1IcR6RlgvDczfvoWJSSY2A
